landmark_name,type,x,y,z,visibility
NOSE,pose,0.4707711637020111,0.2154845595359802,-0.7737328410148621,0.9998039603233336
LEFT_EYE_INNER,pose,0.5062363743782043,0.1795222759246826,-0.6895742416381836,0.9996925592422484
LEFT_EYE,pose,0.5262343883514404,0.1797868013381958,-0.68989098072052,0.9997506737709044
LEFT_EYE_OUTER,pose,0.538689911365509,0.1807028651237487,-0.6892144083976746,0.9997084736824036
RIGHT_EYE_INNER,pose,0.4453673958778381,0.1799474358558654,-0.6925473213195801,0.999584138393402
RIGHT_EYE,pose,0.4265900254249573,0.1804187893867492,-0.6924161911010742,0.9996612071990968
RIGHT_EYE_OUTER,pose,0.4065507650375366,0.1814914941787719,-0.6931507587432861,0.9995701909065248
LEFT_EAR,pose,0.5709894895553589,0.2038548588752746,-0.1916686594486236,0.9996598958969116
RIGHT_EAR,pose,0.3852369785308838,0.2056798338890075,-0.1927509605884552,0.9995779395103456
MOUTH_LEFT,pose,0.5128690004348755,0.2631047368049621,-0.6004436612129211,0.9998231530189514
MOUTH_RIGHT,pose,0.4352487027645111,0.2642484307289123,-0.6016626954078674,0.9997058510780334
LEFT_SHOULDER,pose,0.7038386464118958,0.4295933246612549,-0.0009690068545751,0.9998931884765624
RIGHT_SHOULDER,pose,0.2884243130683899,0.4358636736869812,-0.0716214701533317,0.99957674741745
LEFT_ELBOW,pose,0.8116638660430908,0.7877412438392639,-0.5443399548530579,0.996917486190796
RIGHT_ELBOW,pose,0.1883259117603302,0.7285776138305664,-0.8449957966804504,0.9972949624061584
LEFT_WRIST,pose,0.693178653717041,0.652324914932251,-1.4252270460128784,0.999303102493286
RIGHT_WRIST,pose,0.3207820653915405,0.400785744190216,-1.7513846158981323,0.9990850687026978
LEFT_PINKY,pose,0.6574938893318176,0.5997968316078186,-1.594696283340454,0.997581958770752
RIGHT_PINKY,pose,0.3567436337471008,0.3225725293159485,-1.9223487377166748,0.9964743256568908
LEFT_INDEX,pose,0.6522866487503052,0.5611977577209473,-1.5351691246032717,0.997292459011078
RIGHT_INDEX,pose,0.3587313592433929,0.291886568069458,-1.8405394554138184,0.9956316947937012
LEFT_THUMB,pose,0.6510874629020691,0.5729520320892334,-1.420420527458191,0.996860146522522
RIGHT_THUMB,pose,0.3592510819435119,0.3205044865608215,-1.7430580854415894,0.9957210421562196
LEFT_HIP,pose,0.6458755731582642,0.978641152381897,0.0166196078062057,0.8476883769035339
RIGHT_HIP,pose,0.3580355048179626,0.9821186065673828,-0.0136918351054191,0.8222547173500061
