landmark_name,type,x,y,z,visibility
NOSE,pose,0.5182615518569946,0.201082170009613,-1.2197604179382324,0.9999796152114868
LEFT_EYE_INNER,pose,0.5472727417945862,0.1717605590820312,-1.151552438735962,0.999970555305481
LEFT_EYE,pose,0.5631945729255676,0.1732334494590759,-1.1515706777572632,0.9999643564224244
LEFT_EYE_OUTER,pose,0.5776677131652832,0.175158679485321,-1.151214361190796,0.9999606609344482
RIGHT_EYE_INNER,pose,0.4927691519260406,0.1700482964515686,-1.157361388206482,0.9999796152114868
RIGHT_EYE,pose,0.4728737473487854,0.1710482835769653,-1.1574487686157229,0.9999797344207764
RIGHT_EYE_OUTER,pose,0.4560326635837555,0.1723812818527221,-1.1579893827438354,0.9999823570251464
LEFT_EAR,pose,0.6072799563407898,0.1992874145507812,-0.6984376907348633,0.9999418258666992
RIGHT_EAR,pose,0.4325292706489563,0.202505350112915,-0.7236023545265198,0.9999808073043824
MOUTH_LEFT,pose,0.5547369718551636,0.248671218752861,-1.0525085926055908,0.999987244606018
MOUTH_RIGHT,pose,0.4834994673728943,0.2500351667404175,-1.0593863725662231,0.9999939203262328
LEFT_SHOULDER,pose,0.7395300269126892,0.4496273398399353,-0.4066079258918762,0.9998817443847656
RIGHT_SHOULDER,pose,0.3168158531188965,0.4625594019889831,-0.4231199622154236,0.9999176263809204
LEFT_ELBOW,pose,0.8438842296600342,0.7810206413269043,-0.4515241980552673,0.9870650768280028
RIGHT_ELBOW,pose,0.2251360714435577,0.8073272109031677,-0.5970386266708374,0.9920186400413512
LEFT_WRIST,pose,0.7182542085647583,0.817722499370575,-1.0667541027069092,0.9444867372512816
RIGHT_WRIST,pose,0.3972757756710052,0.8304290771484375,-1.3496761322021484,0.954132616519928
LEFT_PINKY,pose,0.6703124046325684,0.8378600478172302,-1.2170195579528809,0.8335278034210205
RIGHT_PINKY,pose,0.4491017162799835,0.8518979549407959,-1.5040042400360107,0.871305525302887
LEFT_INDEX,pose,0.6602221727371216,0.8014932870864868,-1.224270939826965,0.8369957804679871
RIGHT_INDEX,pose,0.464511513710022,0.808618426322937,-1.5090564489364624,0.8756704926490784
LEFT_THUMB,pose,0.6716873049736023,0.7894691228866577,-1.077818512916565,0.8380032777786255
RIGHT_THUMB,pose,0.4526979327201843,0.7988705039024353,-1.356078028678894,0.8727847933769226
LEFT_HIP,pose,0.6796407103538513,0.9644310474395752,-0.0056178211234509,0.9343778491020204
RIGHT_HIP,pose,0.4283153116703033,0.9855889081954956,0.0082189189270138,0.9443108439445496
LEFT_KNEE,pose,0.7280710935592651,1.363053321838379,0.2732019126415252,0.0351256504654884
RIGHT_KNEE,pose,0.4364500641822815,1.376679539680481,0.293357104063034,0.0260168239474296
LEFT_ANKLE,pose,0.7534803152084351,1.6941156387329102,1.0255526304244995,0.0023903490509837
RIGHT_ANKLE,pose,0.4693083167076111,1.7085902690887451,0.8852473497390747,0.002938451943919
