landmark_name,type,x,y,z,visibility
NOSE,pose,0.4911501109600067,0.2644315958023071,-1.1802109479904177,0.9999589920043944
LEFT_EYE_INNER,pose,0.5158947110176086,0.2205181121826172,-1.1180921792984009,0.99994957447052
LEFT_EYE,pose,0.5321481823921204,0.2184899449348449,-1.1183396577835083,0.9999494552612304
LEFT_EYE_OUTER,pose,0.5431955456733704,0.2162529230117797,-1.1179420948028564,0.9999418258666992
RIGHT_EYE_INNER,pose,0.4599478244781494,0.225574791431427,-1.112871527671814,0.9999281167984008
RIGHT_EYE,pose,0.4421340823173523,0.227672278881073,-1.1127392053604126,0.9999256134033204
RIGHT_EYE_OUTER,pose,0.4229204952716827,0.230204164981842,-1.1131536960601809,0.9999158382415771
LEFT_EAR,pose,0.5699998736381531,0.2256404757499694,-0.6116604208946228,0.9999433755874634
RIGHT_EAR,pose,0.3978120982646942,0.2501687407493591,-0.5762442946434021,0.9999209642410278
MOUTH_LEFT,pose,0.5268542766571045,0.3024036884307861,-0.992089867591858,0.99997878074646
MOUTH_RIGHT,pose,0.4603142738342285,0.3085448741912842,-0.9834190607070924,0.9999572038650512
LEFT_SHOULDER,pose,0.7105438113212585,0.432564914226532,-0.2922794222831726,0.9999425411224364
RIGHT_SHOULDER,pose,0.2946631610393524,0.4398922920227051,-0.2596167027950287,0.9998650550842284
LEFT_ELBOW,pose,0.8122430443763733,0.7700164318084717,-0.6665141582489014,0.9968384504318236
RIGHT_ELBOW,pose,0.1694618463516235,0.723903477191925,-0.9293133020401,0.9985153079032898
LEFT_WRIST,pose,0.7798677682876587,0.6057084798812866,-1.5227091312408447,0.9996631145477296
RIGHT_WRIST,pose,0.2299782931804657,0.4876844584941864,-2.113933563232422,0.9998397827148438
LEFT_PINKY,pose,0.7759701013565063,0.5554636120796204,-1.6679052114486694,0.9987536668777466
RIGHT_PINKY,pose,0.2406677603721618,0.4075185060501098,-2.3093392848968506,0.9992768168449402
LEFT_INDEX,pose,0.7757701873779297,0.5235418081283569,-1.6342915296554563,0.998576521873474
RIGHT_INDEX,pose,0.2422481179237365,0.3849605321884155,-2.262584924697876,0.9991471767425536
LEFT_THUMB,pose,0.7647663950920105,0.5414822101593018,-1.524109125137329,0.9985346794128418
RIGHT_THUMB,pose,0.2494572401046753,0.4125484228134155,-2.123874425888061,0.999168872833252
LEFT_HIP,pose,0.6285179257392883,0.96670401096344,-0.0421670861542224,0.943267822265625
RIGHT_HIP,pose,0.3575605750083923,0.9618191123008728,0.0449176244437694,0.94071626663208
LEFT_KNEE,pose,0.6278109550476074,1.3292732238769531,0.2418138086795807,0.0054281298071146
RIGHT_KNEE,pose,0.3322240114212036,1.337454080581665,0.475259929895401,0.0093080913648009
LEFT_ANKLE,pose,0.6222519874572754,1.6668893098831177,1.036705493927002,0.0004207813472021
RIGHT_ANKLE,pose,0.3464015424251556,1.6734875440597534,1.235484004020691,0.0002901157713495
LEFT_HEEL,pose,0.6310634613037109,1.714877963066101,1.083667278289795,0.0004520913062151
RIGHT_HEEL,pose,0.3391871154308319,1.7183725833892822,1.300435185432434,0.0005711129051633
LEFT_FOOT_INDEX,pose,0.588874101638794,1.7812082767486572,0.4942586123943329,0.0002521761343814
RIGHT_FOOT_INDEX,pose,0.3946383595466614,1.7960522174835205,0.6635639071464539,0.0008057203958742
FACE_0,face,0.4852949976921081,0.2971450090408325,-0.0198161285370588,
FACE_1,face,0.4788348376750946,0.2718347311019897,-0.0396561846137046,
FACE_2,face,0.4781280755996704,0.2799693644046783,-0.0211372449994087,
FACE_3,face,0.4682125449180603,0.2451787590980529,-0.02984488196671,
FACE_4,face,0.4781665205955505,0.2632555961608886,-0.0421986393630504,
FACE_5,face,0.4767294824123382,0.2523474395275116,-0.0394416227936744,
FACE_6,face,0.4718959033489227,0.2245389521121978,-0.0209673512727022,
FACE_7,face,0.4053552448749542,0.2213025093078613,0.012624155730009,
FACE_8,face,0.4681506752967834,0.2024426162242889,-0.015987642109394,
FACE_9,face,0.466576337814331,0.1915364563465118,-0.0171264056116342,
FACE_10,face,0.4613069593906402,0.1492191106081009,-0.0104173319414258,
FACE_11,face,0.4861408770084381,0.3003986477851867,-0.0188072472810745,
FACE_12,face,0.4861285388469696,0.3042136132717132,-0.0166232287883758,
FACE_13,face,0.4856899082660675,0.3072533011436462,-0.0128789525479078,
FACE_14,face,0.4912577867507934,0.3386542797088623,-0.0069846403785049,
FACE_15,face,0.49274343252182,0.3424558937549591,-0.0072905044071376,
FACE_16,face,0.4937469661235809,0.3469685912132263,-0.008483245037496,
FACE_17,face,0.4938313961029053,0.3512817621231079,-0.0066763563081622,
FACE_18,face,0.4839015603065491,0.3463036715984344,-0.0002045380242634,
FACE_19,face,0.4790087938308716,0.2764956653118133,-0.035925704985857,
FACE_20,face,0.4702396392822265,0.2774660885334015,-0.0253985095769166,
FACE_21,face,0.3731834888458252,0.1941837966442108,0.0480056628584861,
FACE_22,face,0.4347858726978302,0.2232045531272888,0.0035122625995427,
FACE_23,face,0.4262093901634216,0.226070687174797,0.0047296336852014,
FACE_24,face,0.4172148108482361,0.2281604707241058,0.0072738458402454,
FACE_25,face,0.4026130437850952,0.2245027422904968,0.0135888513177633,
FACE_26,face,0.4413443505764007,0.2198978811502456,0.0037106699310243,
FACE_27,face,0.4138534963130951,0.2045943737030029,0.0023710508830845,
FACE_28,face,0.4247126877307892,0.2038348913192749,0.0016437303274869,
FACE_29,face,0.4044651687145233,0.2071888744831085,0.0051097064279019,
FACE_30,face,0.399011880159378,0.2109844386577606,0.0082618193700909,
FACE_31,face,0.398185521364212,0.2323141247034073,0.0170471407473087,
FACE_32,face,0.4531013667583465,0.3580507934093475,0.010783702135086,
FACE_33,face,0.4005334377288818,0.2190490961074829,0.0149536170065402,
FACE_34,face,0.3732054531574249,0.2326819002628326,0.0502471327781677,
FACE_35,face,0.3875106275081634,0.2273792922496795,0.0247394535690546,
FACE_36,face,0.4341863095760345,0.2686965763568878,-0.0022870346438139,
FACE_37,face,0.4744478166103363,0.2978037893772125,-0.0180274732410907,
FACE_38,face,0.478240042924881,0.3062786757946014,-0.0147505691275,
FACE_39,face,0.4658039510250091,0.3055403232574463,-0.0127004478126764,
FACE_40,face,0.4621033072471618,0.3136857748031616,-0.0059471600688993,
FACE_41,face,0.4720698893070221,0.3108459711074829,-0.0108627993613481,
FACE_42,face,0.4686754047870636,0.3161389827728271,-0.0049188728444278,
FACE_43,face,0.441793143749237,0.3280434608459472,0.0084930351004004,
FACE_44,face,0.4721294939517975,0.2725602984428406,-0.0385663211345672,
FACE_45,face,0.4701007306575775,0.2645893096923828,-0.0407650135457515,
FACE_46,face,0.385913223028183,0.2074888497591018,0.0096852490678429,
FACE_47,face,0.4490169286727905,0.2451142817735672,-0.0051582045853137,
FACE_48,face,0.4519703984260559,0.272083967924118,-0.0189449321478605,
FACE_49,face,0.4502975642681122,0.2675496637821197,-0.0167336016893386,
FACE_50,face,0.409270316362381,0.2704015076160431,0.0076894485391676,
FACE_51,face,0.469321459531784,0.2541636824607849,-0.0365377813577652,
FACE_52,face,0.4045157134532928,0.1981183588504791,-0.0045070485211908,
FACE_53,face,0.3925760984420776,0.201612114906311,0.0020299884490668,
FACE_54,face,0.3828161060810089,0.1793515086174011,0.0333266146481037,
FACE_55,face,0.4468883872032165,0.1998513489961624,-0.0128109892830252,
FACE_56,face,0.4347411096096039,0.2052888721227646,0.0031043791677802,
FACE_57,face,0.4348341524600982,0.3185076117515564,0.0096981935203075,
FACE_58,face,0.3904660046100616,0.3174482583999634,0.0706540718674659,
FACE_59,face,0.4586652517318725,0.2761860191822052,-0.0167974755167961,
FACE_60,face,0.4647762179374695,0.2781447172164917,-0.0183181837201118,
FACE_61,face,0.4618388414382934,0.3297640383243561,0.0080568483099341,
FACE_62,face,0.4646798372268677,0.3291916847229004,0.0056048477999866,
FACE_63,face,0.387304276227951,0.19654481112957,0.0058346786536276,
FACE_64,face,0.4518291354179382,0.2754706740379333,-0.0150091489776968,
FACE_65,face,0.4219184517860412,0.1970874965190887,-0.0094037055969238,
FACE_66,face,0.4184889495372772,0.1909098923206329,-0.0107919890433549,
FACE_67,face,0.4163497686386108,0.1587649881839752,0.0030735880136489,
FACE_68,face,0.3910142481327057,0.1884884089231491,0.0177162066102027,
FACE_69,face,0.4229120314121246,0.1749578565359115,-0.0040228585712611,
FACE_70,face,0.3803690373897552,0.2036690860986709,0.0160273686051368,
FACE_71,face,0.3815286159515381,0.2004794180393219,0.0310232006013393,
FACE_72,face,0.4764162898063659,0.302292138338089,-0.0171286184340715,
FACE_73,face,0.4691131114959717,0.308294266462326,-0.0119461175054311,
FACE_74,face,0.4653472602367401,0.3149325251579284,-0.0060329311527311,
FACE_75,face,0.4604568183422088,0.2775923907756805,-0.0155584421008825,
FACE_76,face,0.4633615612983703,0.3295452892780304,0.00669019902125,
FACE_77,face,0.4653083384037018,0.3341018557548523,0.0033606707584112,
