landmark_name,type,x,y,z,visibility
NOSE,pose,0.484816163778305,0.255760908126831,-1.1187597513198853,0.9999874830245972
LEFT_EYE_INNER,pose,0.5146512389183044,0.2121616005897522,-1.062982439994812,0.9999836683273317
LEFT_EYE,pose,0.528989315032959,0.2111155390739441,-1.0631186962127686,0.9999850988388062
LEFT_EYE_OUTER,pose,0.5423737168312073,0.2104490995407104,-1.0626164674758911,0.999980092048645
RIGHT_EYE_INNER,pose,0.4560416936874389,0.2146318554878235,-1.0562713146209717,0.9999778270721436
RIGHT_EYE,pose,0.4360366761684418,0.216020405292511,-1.056022882461548,0.9999781847000122
RIGHT_EYE_OUTER,pose,0.4178617298603058,0.2173892259597778,-1.056401610374451,0.9999713897705078
LEFT_EAR,pose,0.5720595717430115,0.2239357233047485,-0.5769076943397522,0.99997878074646
RIGHT_EAR,pose,0.3949381411075592,0.2373358607292175,-0.544524073600769,0.9999765157699584
MOUTH_LEFT,pose,0.5186222195625305,0.2949381470680237,-0.9384872913360596,0.999992847442627
MOUTH_RIGHT,pose,0.450478196144104,0.299456238746643,-0.9295708537101746,0.999988317489624
LEFT_SHOULDER,pose,0.700654149055481,0.4276909232139587,-0.2606822848320007,0.9999828338623048
RIGHT_SHOULDER,pose,0.2882941961288452,0.4337940216064453,-0.220249518752098,0.9999608993530272
LEFT_ELBOW,pose,0.7980183362960815,0.7661025524139404,-0.6221530437469482,0.9964354038238524
RIGHT_ELBOW,pose,0.154463842511177,0.7193603515625,-0.847762942314148,0.9985017776489258
LEFT_WRIST,pose,0.8230702877044678,0.6035535335540771,-1.6102632284164429,0.9997931122779846
RIGHT_WRIST,pose,0.158343881368637,0.519737958908081,-2.120641231536865,0.9998807907104492
LEFT_PINKY,pose,0.8358371257781982,0.5615525245666504,-1.7702046632766724,0.9993770718574524
RIGHT_PINKY,pose,0.142626941204071,0.4572311043739319,-2.312941074371338,0.9995469450950624
LEFT_INDEX,pose,0.8391076922416687,0.5340858697891235,-1.774874925613403,0.9993385672569276
RIGHT_INDEX,pose,0.1445101201534271,0.417522132396698,-2.30578088760376,0.9995017051696776
LEFT_THUMB,pose,0.8262210488319397,0.5448943376541138,-1.6298820972442627,0.9992319345474244
RIGHT_THUMB,pose,0.1620498597621917,0.4399968981742859,-2.144761800765991,0.9995019435882568
LEFT_HIP,pose,0.6243855953216553,0.9476069808006288,-0.0272940006107091,0.9474472403526306
RIGHT_HIP,pose,0.3576741218566894,0.9444871544837952,0.0301787368953228,0.9464163780212402
LEFT_KNEE,pose,0.6329011917114258,1.3186860084533691,0.150653600692749,0.0038756467401981
RIGHT_KNEE,pose,0.3398786783218384,1.3240985870361328,0.3340896964073181,0.0044637732207775
LEFT_ANKLE,pose,0.6217557191848755,1.6655577421188354,0.8073059320449829,0.0003426762705203
RIGHT_ANKLE,pose,0.3540707230567932,1.6662485599517822,0.9766080379486084,0.0001362033799523
LEFT_HEEL,pose,0.6310541033744812,1.7088096141815186,0.8382539749145508,0.0003848874766845
RIGHT_HEEL,pose,0.3448289632797241,1.7061045169830322,1.0266516208648682,0.0003111873229499
LEFT_FOOT_INDEX,pose,0.5818052887916565,1.7819738388061523,0.2555774450302124,0.0001649848709348
RIGHT_FOOT_INDEX,pose,0.4002988934516907,1.7891230583190918,0.3890864551067352,0.0003056541609112
FACE_0,face,0.4681458175182342,0.2900109589099884,-0.0184178724884986,
FACE_1,face,0.4546236991882324,0.2680706083774566,-0.0403863713145256,
FACE_2,face,0.4594384431838989,0.2751109004020691,-0.020708518102765,
FACE_3,face,0.4473653733730316,0.2406165450811386,-0.0313094854354858,
FACE_4,face,0.4533649384975433,0.2597715854644775,-0.0433379225432872,
FACE_5,face,0.4534298777580261,0.248787060379982,-0.0410317443311214,
