landmark_name,type,x,y,z,visibility
NOSE,pose,0.5061204433441162,0.2629811763763428,-1.1419110298156738,0.999832034111023
LEFT_EYE_INNER,pose,0.5306400060653687,0.2219429016113281,-1.095346212387085,0.9997977614402772
LEFT_EYE,pose,0.5449814200401306,0.2194058299064636,-1.0957351922988892,0.999810516834259
LEFT_EYE_OUTER,pose,0.559741735458374,0.2165699601173401,-1.0956759452819824,0.999766170978546
RIGHT_EYE_INNER,pose,0.4736903607845306,0.228471040725708,-1.077979564666748,0.9997572302818298
RIGHT_EYE,pose,0.4546372592449188,0.230627179145813,-1.0777268409729004,0.9997557997703552
RIGHT_EYE_OUTER,pose,0.4373798072338104,0.2328446507453918,-1.0781183242797852,0.9997294545173644
LEFT_EAR,pose,0.5882806777954102,0.2249887585639953,-0.6527179479598999,0.9998125433921814
RIGHT_EAR,pose,0.4185551106929779,0.2506582736968994,-0.5564908385276794,0.999746024608612
MOUTH_LEFT,pose,0.5449015498161316,0.3003085255622864,-0.9689995050430298,0.9999393224716188
MOUTH_RIGHT,pose,0.4744814336299896,0.307313323020935,-0.9432721734046936,0.9999195337295532
LEFT_SHOULDER,pose,0.7173378467559814,0.4210088849067688,-0.3978702127933502,0.9997487664222716
RIGHT_SHOULDER,pose,0.3198858499526977,0.4347156882286072,-0.1947528719902038,0.9996104836463928
LEFT_ELBOW,pose,0.8059475421905518,0.7715970277786255,-0.789596438407898,0.9924426078796388
RIGHT_ELBOW,pose,0.2209562510251999,0.7598304748535156,-0.7039753794670105,0.9937363862991332
LEFT_WRIST,pose,0.6254827380180359,0.6463953852653503,-1.4953947067260742,0.9973965883255004
RIGHT_WRIST,pose,0.4199364483356476,0.6001912951469421,-1.6905672550201416,0.9940508008003236
LEFT_PINKY,pose,0.5658649802207947,0.6109546422958374,-1.643562912940979,0.9867138266563416
RIGHT_PINKY,pose,0.4723786115646362,0.5594512224197388,-1.8443859815597528,0.9752800464630128
LEFT_INDEX,pose,0.550422728061676,0.564651608467102,-1.566361665725708,0.9843466281890868
RIGHT_INDEX,pose,0.4844715595245361,0.5282133221626282,-1.7815005779266355,0.970609962940216
LEFT_THUMB,pose,0.5614723563194275,0.5712680816650391,-1.4696868658065796,0.9838521480560304
RIGHT_THUMB,pose,0.4792259335517883,0.5463088750839233,-1.679810643196106,0.9695194363594056
LEFT_HIP,pose,0.6512172222137451,0.9276811480522156,-0.090929627418518,0.8893887400627136
RIGHT_HIP,pose,0.3845945000648498,0.93485689163208,0.093841940164566,0.871972382068634
LEFT_KNEE,pose,0.6390920877456665,1.2957128286361694,0.2575022280216217,0.0240467600524425
RIGHT_KNEE,pose,0.3543933629989624,1.291297435760498,0.619251549243927,0.0421650484204292
LEFT_ANKLE,pose,0.6283398866653442,1.6128424406051636,1.0587276220321655,0.002142681274563
RIGHT_ANKLE,pose,0.3603882789611816,1.6103979349136353,1.4270590543746948,0.0017925705760717
LEFT_HEEL,pose,0.6361751556396484,1.6642669439315796,1.108633041381836,0.0030331900343298
RIGHT_HEEL,pose,0.3528788983821869,1.6604002714157104,1.4966405630111694,0.0053712967783212
LEFT_FOOT_INDEX,pose,0.5895000100135803,1.7250816822052002,0.5421369671821594,0.0012755248462781
RIGHT_FOOT_INDEX,pose,0.3975616693496704,1.7280607223510742,0.9079281091690063,0.0059161172248423
FACE_0,face,0.5045057535171509,0.3046591877937317,-0.0186350811272859,
FACE_1,face,0.499330997467041,0.2819935977458954,-0.0388106256723403,
FACE_2,face,0.5004289150238037,0.2894190847873688,-0.0193558502942323,
FACE_3,face,0.4855521321296692,0.2533104419708252,-0.0305167362093925,
FACE_4,face,0.4974493384361267,0.273222267627716,-0.041701316833496,
FACE_5,face,0.4947440326213836,0.2614052891731262,-0.039257563650608,
FACE_6,face,0.4870234429836273,0.2311301529407501,-0.021709332242608,
FACE_7,face,0.425520122051239,0.2281890362501144,0.0080898571759462,
FACE_8,face,0.4813282787799835,0.2063698768615722,-0.0176546983420848,
FACE_9,face,0.478606104850769,0.1945790946483612,-0.0195858217775821,
FACE_10,face,0.4681712985038757,0.1501336097717285,-0.0153492027893662,
FACE_11,face,0.5053045153617859,0.3085814118385315,-0.0176310297101736,
FACE_12,face,0.5059945583343506,0.3133025765419006,-0.0151364170014858,
FACE_13,face,0.506259560585022,0.3166567683219909,-0.0108143799006938,
FACE_14,face,0.5092040300369263,0.3431655466556549,-0.0068227848969399,
FACE_15,face,0.5101575255393982,0.3477307558059692,-0.0066417683847248,
FACE_16,face,0.5110865235328674,0.3528081476688385,-0.0074839391745626,
FACE_17,face,0.5115760564804077,0.3573708534240722,-0.0053016948513686,
FACE_18,face,0.5113525986671448,0.3485788404941559,0.002594384830445,
FACE_19,face,0.5002321004867554,0.2862727642059326,-0.0348576642572879,
FACE_20,face,0.4923851490020752,0.2865758538246155,-0.0245333909988403,
FACE_21,face,0.3826900720596313,0.1971656084060669,0.0410092025995254,
FACE_22,face,0.4541925489902496,0.232873186469078,-0.0001517078926553,
FACE_23,face,0.4451165497303009,0.2355048060417175,0.0007411945844069,
FACE_24,face,0.4360648095607757,0.2365419417619705,0.0030594351701438,
FACE_25,face,0.4236844778060913,0.2310175895690918,0.0091801332309842,
FACE_26,face,0.4607071280479431,0.2290006279945373,0.0006082182517275,
FACE_27,face,0.4312269985675812,0.2068641930818557,-0.0024695780593901,
FACE_28,face,0.4425044357776642,0.2065895050764084,-0.0029115374200046,
FACE_29,face,0.422116219997406,0.2097169011831283,0.0001005001468001,
FACE_30,face,0.4175363779067993,0.2143188416957855,0.0031512570567429,
FACE_31,face,0.4191323518753052,0.2382668554782867,0.0128490524366498,
FACE_32,face,0.4837707281112671,0.3607453107833862,0.0114684654399752,
FACE_33,face,0.4217340648174286,0.2249911874532699,0.0103724654763937,
FACE_34,face,0.3885211050510406,0.2368320524692535,0.0455708689987659,
FACE_35,face,0.410363107919693,0.2307822108268737,0.0201821066439151,
FACE_36,face,0.4558970034122467,0.2763404250144958,-0.0043330984190106,
FACE_37,face,0.4946092367172241,0.3048920631408691,-0.0174203291535377,
FACE_38,face,0.4982053935527801,0.3150184452533722,-0.0140094980597496,
FACE_39,face,0.4861743748188019,0.3110963404178619,-0.0130308726802468,
FACE_40,face,0.481983333826065,0.3176057338714599,-0.0076984129846096,
FACE_41,face,0.4918213486671448,0.3179815113544464,-0.0112265525385737,
FACE_42,face,0.4876747727394104,0.321589320898056,-0.0063741388730704,
FACE_43,face,0.4727664291858673,0.3338908553123474,0.0059169139713048,
FACE_44,face,0.492914617061615,0.2825929224491119,-0.0380797386169433,
FACE_45,face,0.489835113286972,0.2742977440357208,-0.0406293235719203,
FACE_46,face,0.40361288189888,0.206448882818222,0.0048872618936002,
FACE_47,face,0.4670175015926361,0.2518419325351715,-0.00729690073058,
FACE_48,face,0.4751677811145782,0.2810322642326355,-0.019523637369275,
FACE_49,face,0.4730289876461029,0.2761829197406769,-0.0176107101142406,
FACE_50,face,0.430292546749115,0.2780070006847381,0.0045325616374611,
FACE_51,face,0.4876961410045624,0.2631808519363403,-0.0367942750453949,
FACE_52,face,0.4172319173812866,0.1946560740470886,-0.0086632398888468,
FACE_53,face,0.4076111614704132,0.1991324871778488,-0.0023371055722236,
FACE_54,face,0.3897220194339752,0.1813415884971618,0.0258647669106721,
FACE_55,face,0.458371102809906,0.1989679634571075,-0.0151550155133008,
FACE_56,face,0.4530591964721679,0.2093352079391479,-0.0010067343246191,
FACE_57,face,0.4655596017837524,0.3256513774394989,0.0066038090735673,
FACE_58,face,0.4162794947624206,0.3208953142166137,0.0698264762759208,
FACE_59,face,0.4821706712245941,0.2852084040641784,-0.0168138332664966,
FACE_60,face,0.488045334815979,0.287066638469696,-0.0173452720046043,
FACE_61,face,0.4801920056343078,0.3310314416885376,0.0048452913761138,
FACE_62,face,0.4824463129043579,0.3307853937149048,0.0025325710885226,
FACE_63,face,0.4023731648921966,0.1931590735912323,0.0009041755110956,
FACE_64,face,0.4758928120136261,0.2844026684761047,-0.0152947688475251,
FACE_65,face,0.4330403804779053,0.193780779838562,-0.0129435220733284,
FACE_66,face,0.4289929270744324,0.1866364926099777,-0.0147579982876777,
FACE_67,face,0.4216101169586181,0.1592933535575866,-0.0041923238895833,
FACE_68,face,0.3992272019386291,0.1905804276466369,0.011479870416224,
