landmark_name,type,x,y,z,visibility
NOSE,pose,0.5040258765220642,0.2634302973747253,-1.1397578716278076,0.9999440908432008
LEFT_EYE_INNER,pose,0.5292675495147705,0.2224925756454467,-1.0920864343643188,0.999935269355774
LEFT_EYE,pose,0.5430500507354736,0.2207849025726318,-1.0924720764160156,0.9999358654022216
LEFT_EYE_OUTER,pose,0.5565105676651001,0.2185990810394287,-1.092394232749939,0.9999239444732666
RIGHT_EYE_INNER,pose,0.4729323387145996,0.2280078530311584,-1.072091817855835,0.9999222755432128
RIGHT_EYE,pose,0.4543290138244629,0.2298797965049743,-1.0716792345046997,0.9999169111251832
RIGHT_EYE_OUTER,pose,0.4364532232284546,0.2319823503494262,-1.0720250606536863,0.9999128580093384
LEFT_EAR,pose,0.5837211608886719,0.2276415824890136,-0.6409919857978821,0.9999442100524902
RIGHT_EAR,pose,0.4170323610305786,0.2491326779127121,-0.5297564268112183,0.9999243021011353
MOUTH_LEFT,pose,0.5427996516227722,0.2993042469024658,-0.9655362367630004,0.9999799728393556
MOUTH_RIGHT,pose,0.4709618687629699,0.3052616715431213,-0.9362724423408508,0.9999721050262452
LEFT_SHOULDER,pose,0.7119200229644775,0.420093834400177,-0.4135549366474151,0.9998493194580078
RIGHT_SHOULDER,pose,0.3201190829277038,0.4300533831119537,-0.1543723344802856,0.9997900128364564
LEFT_ELBOW,pose,0.8034930229187012,0.7662427425384521,-0.8784852623939514,0.996021330356598
RIGHT_ELBOW,pose,0.2178969979286193,0.7438563704490662,-0.6792840361595154,0.9965493679046632
LEFT_WRIST,pose,0.6238327622413635,0.6278034448623657,-1.6200720071792605,0.9985144734382628
RIGHT_WRIST,pose,0.4096195101737976,0.5626897811889648,-1.6375789642333984,0.9975007176399232
LEFT_PINKY,pose,0.5665702223777771,0.5921798944473267,-1.7787991762161257,0.9918951392173768
RIGHT_PINKY,pose,0.4592639803886413,0.5213034152984619,-1.7872732877731323,0.988392174243927
LEFT_INDEX,pose,0.5508662462234497,0.5453659296035767,-1.6915723085403442,0.9904871582984924
RIGHT_INDEX,pose,0.4749938547611236,0.4923077523708343,-1.7068923711776731,0.985678493976593
LEFT_THUMB,pose,0.5607300996780396,0.5564111471176147,-1.5934308767318726,0.9899271726608276
RIGHT_THUMB,pose,0.4734711050987243,0.511867105960846,-1.6221693754196167,0.9854635000228882
LEFT_HIP,pose,0.6492045521736145,0.9174301028251648,-0.1172515973448753,0.8735909461975098
RIGHT_HIP,pose,0.386471152305603,0.923677623271942,0.1202925145626068,0.8637517690658569
LEFT_KNEE,pose,0.6386141777038574,1.2858619689941406,0.1970589160919189,0.020059198141098
RIGHT_KNEE,pose,0.3639109432697296,1.2829935550689695,0.6548988223075867,0.033109463751316
LEFT_ANKLE,pose,0.6271461844444275,1.598741054534912,0.960986852645874,0.0016102255322039
RIGHT_ANKLE,pose,0.3644352853298187,1.598748803138733,1.459017992019653,0.0012927578063681
LEFT_HEEL,pose,0.6360191702842712,1.6475918292999268,1.0056992769241333,0.0022174867335706
RIGHT_HEEL,pose,0.3568655252456665,1.647794485092163,1.5287309885025024,0.0039286278188228
LEFT_FOOT_INDEX,pose,0.5846799612045288,1.7110421657562256,0.4247554838657379,0.0008987901965156
RIGHT_FOOT_INDEX,pose,0.3927643895149231,1.712998390197754,0.9365641474723816,0.0044797896407544
FACE_0,face,0.5003238320350647,0.3057967126369476,-0.0203860085457563,
FACE_1,face,0.4970211088657379,0.2772976756095886,-0.0385871790349483,
FACE_2,face,0.4985837638378143,0.2859430313110351,-0.0200998298823833,
FACE_3,face,0.4840670824050903,0.2495684921741485,-0.029069498181343,
FACE_4,face,0.4951268434524536,0.2685466408729553,-0.0410062745213508,
FACE_5,face,0.4928176999092102,0.2572892308235168,-0.0380528718233108,
FACE_6,face,0.4863929450511932,0.2286890596151352,-0.0190649162977933,
FACE_7,face,0.4250120818614959,0.2293074876070022,0.0096079818904399,
FACE_8,face,0.4815172851085663,0.2051416188478469,-0.0138318445533514,
FACE_9,face,0.4789350926876068,0.1935788094997406,-0.0149673456326127,
FACE_10,face,0.468610942363739,0.1507698744535446,-0.0083962576463818,
FACE_11,face,0.5008663535118103,0.3092182278633117,-0.0195636339485645,
FACE_12,face,0.5014240145683289,0.3130026459693908,-0.0171954706311225,
FACE_13,face,0.5017233490943909,0.3156298696994781,-0.0132016511633992,
FACE_14,face,0.5031081438064575,0.331767588853836,-0.0097017139196395,
