landmark_name,type,x,y,z,visibility
NOSE,pose,0.5095587372779846,0.2304508090019226,-1.154368877410889,0.999902606010437
LEFT_EYE_INNER,pose,0.5402686595916748,0.1928325891494751,-1.1014420986175537,0.9998829364776612
LEFT_EYE,pose,0.5588127970695496,0.1926930546760559,-1.1016788482666016,0.9998792409896852
LEFT_EYE_OUTER,pose,0.5723257064819336,0.1926153302192688,-1.1014091968536377,0.9998558759689332
RIGHT_EYE_INNER,pose,0.4799228608608246,0.1956304311752319,-1.0806947946548462,0.9998668432235718
RIGHT_EYE,pose,0.4624673724174499,0.1971613764762878,-1.080469250679016,0.99985933303833
RIGHT_EYE_OUTER,pose,0.4465979933738708,0.1984297633171081,-1.0807297229766846,0.9998492002487184
LEFT_EAR,pose,0.604590892791748,0.2111334204673767,-0.6639804840087891,0.9998703002929688
RIGHT_EAR,pose,0.430648535490036,0.2200070023536682,-0.5554829239845276,0.9998217225074768
MOUTH_LEFT,pose,0.5516042709350586,0.2786731719970703,-0.9889076352119446,0.9999668598175048
MOUTH_RIGHT,pose,0.4745569229125976,0.2833088636398315,-0.9587249159812928,0.9999549388885498
LEFT_SHOULDER,pose,0.733112633228302,0.4372522234916687,-0.4095774292945862,0.9998595714569092
RIGHT_SHOULDER,pose,0.3279101550579071,0.4378440380096435,-0.2016709595918655,0.9997517466545104
LEFT_ELBOW,pose,0.8188811540603638,0.7982040047645569,-0.7157055735588074,0.9931730628013612
RIGHT_ELBOW,pose,0.224402442574501,0.7783575057983398,-0.7091948986053467,0.9954456090927124
LEFT_WRIST,pose,0.6375619769096375,0.6708807945251465,-1.377690076828003,0.9969772100448608
RIGHT_WRIST,pose,0.4197607636451721,0.608842134475708,-1.7536242008209229,0.9949931502342224
LEFT_PINKY,pose,0.5801761150360107,0.6464407444000244,-1.5243239402770996,0.9841028451919556
RIGHT_PINKY,pose,0.4798296689987182,0.5782761573791504,-1.9204301834106443,0.976765751838684
LEFT_INDEX,pose,0.5660140514373779,0.5955759286880493,-1.4568986892700195,0.98200124502182
RIGHT_INDEX,pose,0.4991806745529175,0.5459316968917847,-1.861985683441162,0.9731597900390624
LEFT_THUMB,pose,0.5741049647331238,0.603700578212738,-1.354879379272461,0.981826663017273
RIGHT_THUMB,pose,0.4885273575782776,0.5591262578964233,-1.7459181547164917,0.9720059633255004
LEFT_HIP,pose,0.6566816568374634,0.9458603262901306,-0.078722096979618,0.9463735818862916
RIGHT_HIP,pose,0.387398362159729,0.9509357213974,0.0818847119808197,0.938727617263794
LEFT_KNEE,pose,0.6455636620521545,1.313671588897705,0.2994090318679809,0.0302048996090888
RIGHT_KNEE,pose,0.3593209981918335,1.3090767860412598,0.5806835293769836,0.051386009901762
LEFT_ANKLE,pose,0.6327689290046692,1.6310187578201294,1.1743115186691284,0.0018732213648036
RIGHT_ANKLE,pose,0.3651756048202514,1.6275417804718018,1.3877196311950684,0.0011595031246542
LEFT_HEEL,pose,0.6411476731300354,1.6837024688720703,1.2306808233261108,0.0027397584635764
RIGHT_HEEL,pose,0.3571446239948272,1.67804753780365,1.454811692237854,0.0036769488360732
LEFT_FOOT_INDEX,pose,0.5921025276184082,1.742720365524292,0.6682699918746948,0.0009620269411243
RIGHT_FOOT_INDEX,pose,0.3989342451095581,1.7466661930084229,0.8604728579521179,0.0038046622648835
FACE_0,face,0.5029708743095398,0.2586735486984253,-0.0265126880258321,
FACE_1,face,0.4981980621814728,0.2304655611515045,-0.0393922887742519,
