landmark_name,type,x,y,z,visibility
NOSE,pose,0.4721964299678802,0.2342535853385925,-0.9647886753082277,0.999953031539917
LEFT_EYE_INNER,pose,0.505193293094635,0.1964345574378967,-0.9128081798553468,0.99993634223938
LEFT_EYE,pose,0.5183870792388916,0.1955432891845703,-0.9131031036376952,0.9999270439147948
LEFT_EYE_OUTER,pose,0.5324309468269348,0.1949682235717773,-0.912705421447754,0.999922513961792
RIGHT_EYE_INNER,pose,0.4469553232192993,0.1995812654495239,-0.8931351900100708,0.9999269247055054
RIGHT_EYE,pose,0.4274586141109466,0.2005396485328674,-0.8926646709442139,0.9999172687530518
RIGHT_EYE_OUTER,pose,0.4084378778934479,0.2013083100318908,-0.893059492111206,0.9999243021011353
LEFT_EAR,pose,0.5625938177108765,0.2145843505859375,-0.453101247549057,0.9999252557754515
RIGHT_EAR,pose,0.3878746032714844,0.2186715006828308,-0.3415096402168274,0.9999210834503174
MOUTH_LEFT,pose,0.5101466178894043,0.2813034057617187,-0.7923417091369629,0.9999778270721436
MOUTH_RIGHT,pose,0.4391439259052276,0.2854530811309814,-0.7628329992294312,0.9999667406082152
LEFT_SHOULDER,pose,0.6788636445999146,0.4127984642982483,-0.2345228940248489,0.9999312162399292
RIGHT_SHOULDER,pose,0.2823590338230133,0.4110229015350342,-0.0264827869832515,0.9999179840087892
LEFT_ELBOW,pose,0.7921626567840576,0.7596529722213745,-0.7264348864555359,0.9982977509498596
RIGHT_ELBOW,pose,0.1816028654575348,0.7073556184768677,-0.5929956436157227,0.9989399313926696
LEFT_WRIST,pose,0.634022057056427,0.6212190985679626,-1.5585952997207642,0.9993330836296082
RIGHT_WRIST,pose,0.3553262650966644,0.474709004163742,-1.5559898614883425,0.9995829463005066
LEFT_PINKY,pose,0.586014449596405,0.5770450830459595,-1.7250956296920776,0.996929943561554
RIGHT_PINKY,pose,0.4205476641654968,0.4297771453857422,-1.7170912027359009,0.9980831146240234
LEFT_INDEX,pose,0.5871831178665161,0.5338461399078369,-1.6455546617507937,0.9965157508850098
RIGHT_INDEX,pose,0.4239215552806854,0.3877037763595581,-1.635026931762695,0.9976139068603516
LEFT_THUMB,pose,0.5930166840553284,0.545994758605957,-1.5390903949737549,0.9961535334587096
RIGHT_THUMB,pose,0.4131473302841186,0.4046444296836853,-1.543212652206421,0.9975057244300842
LEFT_HIP,pose,0.6228410005569458,0.9391913414001464,-0.0984121859073638,0.9202736616134644
RIGHT_HIP,pose,0.3511525392532348,0.941653847694397,0.1018549129366874,0.9246484637260436
LEFT_KNEE,pose,0.605048656463623,1.2967562675476074,0.091647945344448,0.0089413430541753
RIGHT_KNEE,pose,0.322130799293518,1.301715612411499,0.5796294212341309,0.0179150365293025
LEFT_ANKLE,pose,0.5828062891960144,1.6233491897583008,0.779703676700592,0.0005161522421985
RIGHT_ANKLE,pose,0.3173180818557739,1.6336462497711182,1.326845407485962,0.0005898226518183
LEFT_HEEL,pose,0.587802529335022,1.6667653322219849,0.81776362657547,0.0006150660919956
